DT. MOV;CD.OPER;OPERACAO;HIST. AUX; CONCIL.;ESPECIE;NR. DOC;CREDITO;DEBITO;DIFERENCA
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137127075013;;40,47;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137127075013;4,22;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137127075013;;40,46;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137127075013;4,27;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137127075013;;40,46;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137127075013;4,27;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137127075013;;40,46;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137127075013;4,27;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137127075013;;40,46;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137127075013;4,27;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137127075013;;40,46;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137127075013;4,27;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371270750157265;Sim;Adiantamento (saída cx.);LU-137127075015;2.210,95;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371370750170648;Sim;Adiantamento (saída cx.);LU-137137075017;364,04;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371370750223796;Sim;Adiantamento (saída cx.);LU-137137075022;564,18;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371370750234566;Sim;Adiantamento (saída cx.);LU-137137075023;90,85;;
3/10/2024;1326;BAIXA MARKETPLACE ADIANTAMENTO;FAT  217 497   1;Sim;Adiantamento (saída cx.);LU-137137075023;;104,27;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371470750259740;Sim;Adiantamento (saída cx.);LU-137147075025;762,32;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075025;;879,67;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075025;93,95;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371470750265605;Sim;Adiantamento (saída cx.);LU-137147075026;61,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075026;;76,4;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075026;12,58;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371470750278017;Sim;Adiantamento (saída cx.);LU-137147075027;34,48;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371470750278017;Sim;Adiantamento (saída cx.);LU-137147075027;34,48;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371470750278017;Sim;Adiantamento (saída cx.);LU-137147075027;34,48;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371470750278017;Sim;Adiantamento (saída cx.);LU-137147075027;34,48;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371470750278017;Sim;Adiantamento (saída cx.);LU-137147075027;34,48;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371470750278017;Sim;Adiantamento (saída cx.);LU-137147075027;34,48;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371470750278017;Sim;Adiantamento (saída cx.);LU-137147075027;34,48;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371470750278017;Sim;Adiantamento (saída cx.);LU-137147075027;34,48;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371470750278017;Sim;Adiantamento (saída cx.);LU-137147075027;34,48;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371470750278017;Sim;Adiantamento (saída cx.);LU-137147075027;34,47;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;;39,9;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;4,39;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;;39,9;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;4,39;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;;39,9;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;4,39;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;;39,9;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;4,39;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;;39,9;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;4,36;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;;39,9;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;4,39;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;;39,9;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;4,39;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;;39,9;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;4,39;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;;39,9;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;4,39;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;;39,9;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075027;4,39;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371470750282250;Sim;Adiantamento (saída cx.);LU-137147075028;924,77;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075028;;1.063,93;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075028;111,07;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371470750298747;Sim;Adiantamento (saída cx.);LU-137147075029;195,44;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075029;;227,91;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137147075029;26,68;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371470750306689;Sim;Adiantamento (saída cx.);LU-137147075030;90,85;;
3/10/2024;1326;BAIXA MARKETPLACE ADIANTAMENTO;FAT  217 510   1;Sim;Adiantamento (saída cx.);LU-137147075030;;99,1;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371670750362507;Sim;Adiantamento (saída cx.);LU-137167075036;109,23;;
3/10/2024;1326;BAIXA MARKETPLACE ADIANTAMENTO;FAT  221 322   1;Sim;Adiantamento (saída cx.);LU-137167075036;;117,56;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371670750371810;Sim;Adiantamento (saída cx.);LU-137167075037;100,44;;
3/10/2024;1326;BAIXA MARKETPLACE ADIANTAMENTO;FAT  221 325   1;Sim;Adiantamento (saída cx.);LU-137167075037;;109,48;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371670750414668;Sim;Adiantamento (saída cx.);LU-137167075041;41,13;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371670750414668;Sim;Adiantamento (saída cx.);LU-137167075041;41,15;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371670750414668;Sim;Adiantamento (saída cx.);LU-137167075041;41,15;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371670750414668;Sim;Adiantamento (saída cx.);LU-137167075041;41,15;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371670750414668;Sim;Adiantamento (saída cx.);LU-137167075041;41,15;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371670750414668;Sim;Adiantamento (saída cx.);LU-137167075041;41,15;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371670750414668;Sim;Adiantamento (saída cx.);LU-137167075041;41,15;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371670750414668;Sim;Adiantamento (saída cx.);LU-137167075041;41,15;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371670750414668;Sim;Adiantamento (saída cx.);LU-137167075041;41,15;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371670750414668;Sim;Adiantamento (saída cx.);LU-137167075041;41,15;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371670750414668;Sim;Adiantamento (saída cx.);LU-137167075041;41,15;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371670750414668;Sim;Adiantamento (saída cx.);LU-137167075041;41,15;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;;47,13;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;4,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;;47,08;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;4,68;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;;47,13;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;4,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;;47,13;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;4,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;;47,13;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;4,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;;47,13;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;4,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;;47,13;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;4,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;;47,13;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;4,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;;47,13;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;4,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;;47,13;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;4,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;;47,13;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;4,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;;47,13;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075041;4,81;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371670750438097;Sim;Adiantamento (saída cx.);LU-137167075043;119,17;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371670750439794;Sim;Adiantamento (saída cx.);LU-137167075043;82,85;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075043;;142,27;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075043;19,32;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075043;;99,9;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137167075043;14,51;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750450347;Sim;Adiantamento (saída cx.);LU-137177075045;52,12;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750450347;Sim;Adiantamento (saída cx.);LU-137177075045;52,12;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750450347;Sim;Adiantamento (saída cx.);LU-137177075045;52,12;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750450347;Sim;Adiantamento (saída cx.);LU-137177075045;52,12;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750450347;Sim;Adiantamento (saída cx.);LU-137177075045;52,12;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750450347;Sim;Adiantamento (saída cx.);LU-137177075045;52,12;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750450347;Sim;Adiantamento (saída cx.);LU-137177075045;52,12;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750450347;Sim;Adiantamento (saída cx.);LU-137177075045;52,12;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750450347;Sim;Adiantamento (saída cx.);LU-137177075045;52,12;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750450347;Sim;Adiantamento (saída cx.);LU-137177075045;52,12;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750450347;Sim;Adiantamento (saída cx.);LU-137177075045;52,12;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750450347;Sim;Adiantamento (saída cx.);LU-137177075045;52,21;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750457518;Sim;Adiantamento (saída cx.);LU-137177075045;62,55;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750457518;Sim;Adiantamento (saída cx.);LU-137177075045;62,55;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750457518;Sim;Adiantamento (saída cx.);LU-137177075045;62,55;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750457518;Sim;Adiantamento (saída cx.);LU-137177075045;62,55;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750457518;Sim;Adiantamento (saída cx.);LU-137177075045;62,55;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750457518;Sim;Adiantamento (saída cx.);LU-137177075045;62,58;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750457518;Sim;Adiantamento (saída cx.);LU-137177075045;62,55;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750457518;Sim;Adiantamento (saída cx.);LU-137177075045;62,55;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750457518;Sim;Adiantamento (saída cx.);LU-137177075045;62,55;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1371770750457518;Sim;Adiantamento (saída cx.);LU-137177075045;62,55;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;59,57;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;5,96;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;59,57;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;5,96;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;59,57;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;5,96;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;59,57;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;5,96;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;59,57;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;5,96;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;59,57;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;5,96;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;59,57;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;5,96;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;59,57;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;5,96;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;59,57;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;5,96;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;59,57;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;5,96;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;59,57;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;5,96;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;59,62;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;5,93;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;71,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;7,15;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;71,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;7,15;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;71,48;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;7,14;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;71,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;7,15;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;71,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;7,15;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;71,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;7,15;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;71,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;7,15;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;71,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;7,15;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;71,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;7,15;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;;71,49;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137177075045;7,15;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372070212476296;Sim;Adiantamento (saída cx.);LU-137207021247;211,17;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372070212476296;Sim;Adiantamento (saída cx.);LU-137207021247;211,17;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372070212476296;Sim;Adiantamento (saída cx.);LU-137207021247;211,17;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372070212476296;Sim;Adiantamento (saída cx.);LU-137207021247;211,17;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372070212476296;Sim;Adiantamento (saída cx.);LU-137207021247;211,17;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372070212476296;Sim;Adiantamento (saída cx.);LU-137207021247;211,17;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372070212476296;Sim;Adiantamento (saída cx.);LU-137207021247;211,17;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372070212476296;Sim;Adiantamento (saída cx.);LU-137207021247;211,18;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372070212476296;Sim;Adiantamento (saída cx.);LU-137207021247;211,17;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372070212476296;Sim;Adiantamento (saída cx.);LU-137207021247;211,17;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;;239,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;22,82;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;;239,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;22,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;;239,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;22,82;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;;239,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;22,82;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;;239,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;22,82;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;;239,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;22,82;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;;239,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;22,82;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;;239,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;22,82;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;;239,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;22,82;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;;239,99;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137207021247;22,82;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372270212568597;Sim;Adiantamento (saída cx.);LU-137227021256;61,23;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372270212568597;Sim;Adiantamento (saída cx.);LU-137227021256;61,23;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372270212568597;Sim;Adiantamento (saída cx.);LU-137227021256;61,24;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372270212568597;Sim;Adiantamento (saída cx.);LU-137227021256;61,23;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372270212568597;Sim;Adiantamento (saída cx.);LU-137227021256;61,23;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372270212568597;Sim;Adiantamento (saída cx.);LU-137227021256;61,23;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372270212568597;Sim;Adiantamento (saída cx.);LU-137227021256;61,23;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372270212568597;Sim;Adiantamento (saída cx.);LU-137227021256;61,23;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372270212568597;Sim;Adiantamento (saída cx.);LU-137227021256;61,23;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1372270212568597;Sim;Adiantamento (saída cx.);LU-137227021256;61,23;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-137227021256;;69,99;
